source_id,ship_name,chamber,remarks,archival_reference,uid,source_type,das_voyage_id
3032,Hillegonda,Hoorn,,NL-HaNA/1.04.02/14427////,a3f5515f-6db0-451d-b641-7032c9c41c38,pay_ledger,94221
3033,Oude Zijpe,Hoorn,,NL-HaNA/1.04.02/14428////,445e6811-d566-4e61-8ca4-b893f3de0149,pay_ledger,94227
3034,Meerlust,Hoorn,,NL-HaNA/1.04.02/14429////,f9094bb0-f523-4b0a-bf05-4dafe970bbba,pay_ledger,94256
3035,Rijnhuizen,Hoorn,,NL-HaNA/1.04.02/14430////,9c9178b8-d921-42f7-85e0-cea78607a89a,pay_ledger,94276
3036,Polanen,Hoorn,,NL-HaNA/1.04.02/14431////,5c42eb83-38fe-4bf7-9dc5-cd862667042b,pay_ledger,94287
3037,Huigenwaard,Hoorn,,NL-HaNA/1.04.02/14432////,437b4570-5a94-4771-9aed-e8daf12a208d,pay_ledger,94318
3038,Brouwer,Hoorn,,NL-HaNA/1.04.02/14433////,713b062e-42c2-492b-bca1-f46a737caf88,pay_ledger,94351
3039,Nieuwland,Hoorn,,NL-HaNA/1.04.02/14434////,18593208-e0e9-4a9f-803d-87846a9c9cc1,pay_ledger,94340
3040,Lis,Hoorn,,NL-HaNA/1.04.02/14435////,7a02ae94-476b-40e2-8c89-4b961c24a6d8,pay_ledger,94371
3041,Rijnhuizen,Hoorn,,NL-HaNA/1.04.02/14436////,230c2b76-3f1a-43c9-bffc-1e1b74645bc6,pay_ledger,94367
3042,Getrouwigheid,Hoorn,,NL-HaNA/1.04.02/14437////,cfc39eae-bc85-495c-87c9-3d470640de21,pay_ledger,94421
3043,Hoop,Hoorn,,NL-HaNA/1.04.02/14438////,77f184c6-1bce-4c95-ad7c-39a8be33a950,pay_ledger,94450
3044,Sijbekarspel,Hoorn,,NL-HaNA/1.04.02/14439////,009a0d1e-f2bb-47ef-b6e7-5341a04eefbc,pay_ledger,94439
3045,Brouwer,Hoorn,,NL-HaNA/1.04.02/14440////,a13570d6-c797-49d9-8871-1cbd4fe7c928,pay_ledger,94474
3046,Jager,Hoorn,,NL-HaNA/1.04.02/14441////,30079ddb-3e0f-4e9c-ad47-9a675bf726a4,pay_ledger,94468
3047,Bredenhof,Hoorn,,NL-HaNA/1.04.02/14442////,c9ddec5d-a7a1-4d4e-afe2-0f8f9ca1b5a5,pay_ledger,94492
3048,Hof d'uno,Hoorn,,NL-HaNA/1.04.02/14443////,b98523d5-97b4-427e-b757-d58ae718e3be,pay_ledger,94516
3049,Hoop,Hoorn,,NL-HaNA/1.04.02/14444////,e4f4f2b7-84d0-4212-8c59-2f22d7a86196,pay_ledger,94528
3050,Wapen van Hoorn,Hoorn,,NL-HaNA/1.04.02/14445////,8ceca61e-57ca-4579-836d-08bcdb2a42f4,pay_ledger,94530
3051,Brouwer,Hoorn,,NL-HaNA/1.04.02/14446////,7c695fa4-2be9-4a5f-8918-b3efcdeba7e3,pay_ledger,94378
3052,Hartekamp,Hoorn,,NL-HaNA/1.04.02/14447////,dca0bad6-0990-438d-b6d2-b538e1415ef5,pay_ledger,94563
3053,Nieuwstad,Hoorn,,NL-HaNA/1.04.02/14448////,6fecc140-4f7d-4787-a336-0360e18a0a51,pay_ledger,94579
3054,Oosthuizen,Hoorn,,NL-HaNA/1.04.02/14449////,814fb5d4-8439-443a-98ac-cfa7b4290fb8,pay_ledger,94560
3055,Jager,Hoorn,,NL-HaNA/1.04.02/14450////,e75a6675-367a-49e1-b142-e3c72a49ab8c,pay_ledger,94600
3056,Luchtenburg,Hoorn,,NL-HaNA/1.04.02/14451////,a618d7dc-ba6d-4f58-bf3f-36c8cdf9f680,pay_ledger,94587
3057,Stralen,Hoorn,,NL-HaNA/1.04.02/14452////,5c8415f8-6c20-45fa-b1d9-f6ac87f396ea,pay_ledger,94620
3058,Huis te Manpad,Hoorn,,NL-HaNA/1.04.02/14453////,9468523b-ad79-4c34-8315-0cb4bdeb4c33,pay_ledger,94641
3059,Pijlswaart,Hoorn,,NL-HaNA/1.04.02/14454////,237ccf96-99d2-4679-bed0-c647151d09c1,pay_ledger,94635
3060,Huigenwaard,Hoorn,,NL-HaNA/1.04.02/14455////,967e8a43-0f10-40ec-a98d-79ec1727b621,pay_ledger,94672
3061,Meervliet,Hoorn,,NL-HaNA/1.04.02/14456////,9d97a5b6-7f29-4947-b662-f670e78c7670,pay_ledger,94654
3062,Luchtenburg,Hoorn,,NL-HaNA/1.04.02/14457////,92271fa6-1325-4b6d-a81d-86a6c4b3f218,pay_ledger,94703
3063,Oosthuizen,Hoorn,,NL-HaNA/1.04.02/14458////,1da404d2-fc15-4192-8854-91acf06bea5b,pay_ledger,94697
3064,Schagen,Hoorn,,NL-HaNA/1.04.02/14459////,17252f1c-12f0-4b52-b0e3-7e66a7e1cceb,pay_ledger,94688
3065,Brouwer,Hoorn,,NL-HaNA/1.04.02/14460////,28c0c68b-aa43-449a-8982-783fec7e3b76,pay_ledger,94719
3066,Pijlswaart,Hoorn,,NL-HaNA/1.04.02/14461////,a175ba54-4c20-449d-b5af-691ee0cde1d2,pay_ledger,94729
3067,Lekkerlust,Hoorn,,NL-HaNA/1.04.02/14462////,fe3468e1-bdc6-43cc-be3c-6548780600ac,pay_ledger,94750
3068,Getrouwigheid,Hoorn,,NL-HaNA/1.04.02/14463////,55322bf3-18ee-4086-b49d-163d8584c96f,pay_ledger,94387
3069,Lycochton,Hoorn,,NL-HaNA/1.04.02/14464////,b195e164-91b3-4370-bd52-5f7577d4aa41,pay_ledger,94766
3070,Gerechtigheid,Hoorn,,NL-HaNA/1.04.02/14465////,df8b4472-a43a-45cd-9841-d5218210dfeb,pay_ledger,94785
3071,Schagen,Hoorn,,NL-HaNA/1.04.02/14466////,3c63e096-19ec-4a00-9fcf-560a30953def,pay_ledger,94793
3072,Nijenborg,Hoorn,,NL-HaNA/1.04.02/14467////,d047c9d5-51b2-44c7-b788-6c4c8ef05747,pay_ledger,94810
3073,Oosthuizen,Hoorn,,NL-HaNA/1.04.02/14468////,6aebb698-6c5e-41c0-bb2e-90d21bc5336e,pay_ledger,94822
3074,Pijlswaart,Hoorn,,NL-HaNA/1.04.02/14469////,4eaeff1e-bcf2-45fc-9593-af24e89d2115,pay_ledger,94837
3075,Getrouwigheid,Hoorn,,NL-HaNA/1.04.02/14470////,323736db-61e8-4e44-a920-0e407964ec9e,pay_ledger,94850
3076,Schagen,Hoorn,,NL-HaNA/1.04.02/14471////,6642aa18-e3e4-46d4-8c70-294f4e1bddd3,pay_ledger,94860
3077,Lycochton,Hoorn,,NL-HaNA/1.04.02/14472////,921ac654-713f-4b92-a44a-efc99c5f8075,pay_ledger,94881
3078,Oosthuizen,Hoorn,,NL-HaNA/1.04.02/14473////,ad414a4d-595b-43aa-ad2e-8d53460619f3,pay_ledger,94892
3079,Lekkerlust,Hoorn,,NL-HaNA/1.04.02/14474////,392a7c28-a27f-418e-9260-db59b9e18d7f,pay_ledger,94904
3080,Nijenborg,Hoorn,via Brazilië en Suriname,NL-HaNA/1.04.02/14475////,abeca1f9-b160-4482-9d5f-0487970b1770,pay_ledger,94915
3081,Schagen,Hoorn,,NL-HaNA/1.04.02/14476////,450ee21a-64dc-49ae-86c3-6e3cda6bc838,pay_ledger,94925
3082,Westfriesland,Hoorn,,NL-HaNA/1.04.02/14477////,6c638213-c6a1-46de-be17-95c509803b6e,pay_ledger,94940
3083,Lycochton,Hoorn,,NL-HaNA/1.04.02/14478////,28589f4b-e6c1-43c3-8695-3e3795db5c82,pay_ledger,94954
3084,Oosthuizen,Hoorn,,NL-HaNA/1.04.02/14479////,47a4a834-813d-4d01-8da4-0b7fd6668ca4,pay_ledger,94970
3085,Bartha Petronella,Hoorn,,NL-HaNA/1.04.02/14480////,71e10fd3-2784-436f-ae03-4a7beb4fe4cc,pay_ledger,94984
3086,Lekkerlust,Hoorn,,NL-HaNA/1.04.02/14481////,5bd6f129-e66b-4009-aadd-c7b8eb1a9340,pay_ledger,95015
3087,Lycochton,Hoorn,,NL-HaNA/1.04.02/14482////,88ba57e2-4ad5-471c-b5aa-f338eb0f2c9b,pay_ledger,95028
3088,Stralen,Hoorn,,NL-HaNA/1.04.02/14483////,b2be7980-aa36-45ce-a9e3-ce2ff3708e11,pay_ledger,95011
3089,Bartha Petronella,Hoorn,,NL-HaNA/1.04.02/14484////,0fda3d22-0d5f-47ac-ae20-c0007d97a6ca,pay_ledger,95061
3090,Vrouwe Maria Jakoba,Hoorn,,NL-HaNA/1.04.02/14485////,e666d3bd-7e2d-4fa0-af9e-00e7ad46f597,pay_ledger,95047
3091,Noord Nieuwland,Hoorn,,NL-HaNA/1.04.02/14486////,b3033f16-1f2d-44c2-9612-f27b2b2c65db,pay_ledger,95080
3092,Jonge Hellingman,Hoorn,,NL-HaNA/1.04.02/14487////,782f3edd-fa17-47ca-928a-a5a62d8fb08b,pay_ledger,95114
3093,Westfriesland,Hoorn,,NL-HaNA/1.04.02/14488////,cbdc218d-57cf-472e-b991-4640746e649b,pay_ledger,95101
3094,Bartha Petronella,Hoorn,,NL-HaNA/1.04.02/14489////,1af04209-0343-4d4b-a710-62eac06f53b3,pay_ledger,95129
3095,Hoolwerf,Hoorn,,NL-HaNA/1.04.02/14490////,b2fef445-6443-46c0-aada-0120fca0521f,pay_ledger,95144
3096,Vrouwe Maria Jakoba,Hoorn,Schip kwam terug en vertrok uiteindelijk op 17-1-1772,NL-HaNA/1.04.02/14491////,7f938bf8-4949-4b39-9047-bdf4ce2a2405,pay_ledger,95180
3097,Schagen,Hoorn,,NL-HaNA/1.04.02/14492////,33147993-78b5-498e-944d-17379b8b2017,pay_ledger,95160
3098,Foreest,Hoorn,,NL-HaNA/1.04.02/14493////,2f9e9b7a-93da-44e9-b0f2-ec54d5498d40,pay_ledger,95201
3099,Jonge Hellingman,Hoorn,,NL-HaNA/1.04.02/14494////,7568c2d4-be3f-491d-b91b-2cd52874bcd2,pay_ledger,95190
3100,Bredenhof,Hoorn,,NL-HaNA/1.04.02/14495////,c8d1bda1-8edc-484a-869f-f76dcbcd212e,pay_ledger,95229
3101,IJsselmonde,Hoorn,,NL-HaNA/1.04.02/14496////,2164f176-2b6d-4c00-ae31-e7025c152120,pay_ledger,95223
3102,Abbekerk,Hoorn,,NL-HaNA/1.04.02/14497////,9b7c58f3-97b5-4d59-a361-3e313f5fb34e,pay_ledger,95273
3103,Vrouwe Maria Jakoba,Hoorn,Aankomst later dan DAS,NL-HaNA/1.04.02/14498////,7e64df32-49bb-4fa5-ae9d-a94f1deb5584,pay_ledger,95254
3104,Vrouwe Kornelia Hildegonda,Hoorn,,NL-HaNA/1.04.02/14499////,6fb89481-e615-4a5a-99ec-6a561631e469,pay_ledger,95286
3105,Merenberg,Hoorn,,NL-HaNA/1.04.02/14500////,3bcc993a-1584-4535-aec1-c7fdc7b0b305,pay_ledger,95309
3106,Bredenhof,Hoorn,,NL-HaNA/1.04.02/14501////,b13e72a4-6aff-4af3-b5c8-500a004c1889,pay_ledger,95321
3107,Hoorn,Hoorn,,NL-HaNA/1.04.02/14502////,c892bd90-eff0-4b60-8a04-d95af306cc71,pay_ledger,95334
3108,Abbekerk,Hoorn,,NL-HaNA/1.04.02/14503////,30907355-c9e2-4e26-8b76-634ee31d0696,pay_ledger,95356
3109,Hindeloopen,Hoorn,,NL-HaNA/1.04.02/14504////,fecb4ff7-7a61-4ebc-bd75-7eca6b9ab759,pay_ledger,95375
3110,Merenberg,Hoorn,,NL-HaNA/1.04.02/14505////,1005157b-e4b3-43a2-8f19-4785767cd3ac,pay_ledger,95390
3111,Beekvliet,Hoorn,,NL-HaNA/1.04.02/14506////,bd4aaf51-d276-4600-8ae1-04af59ffb965,pay_ledger,95413
3112,Bredenhof,Hoorn,,NL-HaNA/1.04.02/14507////,25875dd1-7513-4830-ac9a-ae8100e4d48b,pay_ledger,95414
3113,Vriendschap,Hoorn,,NL-HaNA/1.04.02/14508////,f9ef2e4e-7aa5-45e4-a589-9088a539cf3d,pay_ledger,95439
3114,Vrouwe Kornelia Hildegonda,Hoorn,,NL-HaNA/1.04.02/14509////,5c47d822-14f5-41d0-9ace-b31d3c85c79b,pay_ledger,95427
3115,Java,Hoorn,,NL-HaNA/1.04.02/14510////,0b5dacfe-7341-4f9e-98e6-ea4c990dde5c,pay_ledger,95446
3116,Berkhout,Hoorn,,NL-HaNA/1.04.02/14511////,3530c395-229b-4f0f-ab67-50339191cb81,pay_ledger,95484
3117,Avenhorn,Hoorn,,NL-HaNA/1.04.02/14512////,6076c8c5-6f04-4d55-9f05-6c87f532917a,pay_ledger,95530
3118,Eenparigheid,Hoorn,,NL-HaNA/1.04.02/14513////,f1739d40-1e98-41fd-8a00-ecc58934678b,pay_ledger,95505
3119,Holland,Hoorn,,NL-HaNA/1.04.02/14514////,b587b68b-56f9-43dd-a89b-d20c1f7b29a2,pay_ledger,95565
3120,Vrouwe Katharina Johanna,Hoorn,,NL-HaNA/1.04.02/14515////,bae26add-a352-4d28-9b65-7237af8c670b,pay_ledger,95547
3121,Berkhout,Hoorn,,NL-HaNA/1.04.02/14516////,73eae025-85fc-4f9d-89da-732173f9e8d7,pay_ledger,94406
3122,Hoorn,Hoorn,,NL-HaNA/1.04.02/14517////,dd997641-40bc-4dbd-a233-dff53508cc09,pay_ledger,95587
3123,Drechterland,Hoorn,,NL-HaNA/1.04.02/14518////,e5e151df-5480-4044-bc7e-9014905fdf37,pay_ledger,95626
3124,Verwachting,Hoorn,,NL-HaNA/1.04.02/14519////,2924d13b-2f14-483d-b5ba-36ed5548864d,pay_ledger,95608
3125,Schoonderloo,Hoorn,,NL-HaNA/1.04.02/14520////,6c066ab2-6a4a-420d-bf94-0ed8f668764e,pay_ledger,95662
3126,Vrouwe Katharina Johanna,Hoorn,,NL-HaNA/1.04.02/14521////,da85ca7c-0508-4fa2-9f51-6b23f616d3cb,pay_ledger,95649
3127,Schagen,Hoorn,,NL-HaNA/1.04.02/14522////,71b1b545-21da-4cb5-8b27-81ae35c2a144,pay_ledger,95672
3128,Nieuwstad,Hoorn,,NL-HaNA/1.04.02/14523////,01b54766-8d8e-49c7-8afb-37bac7dadf9c,pay_ledger,95700
3129,Blitterswijk,Hoorn,,NL-HaNA/1.04.02/14524////,6285026b-1df4-4682-9c8f-5956eacbbe7a,pay_ledger,95718
3130,Constitutie,Hoorn,,NL-HaNA/1.04.02/14525////,3d6de8be-4c83-459d-add0-23c10f532d61,pay_ledger,95727
3131,Oosthuizen,Hoorn,"Monsterrol aan de Kaap, onvolledige gegevens",NL-HaNA/1.04.02/14526////,c373952b-2b6a-47ee-889b-b0e67ce8c703,pay_ledger,95752
3132,Kromhout,Hoorn,monsterrol,NL-HaNA/1.04.02/14527////,3a10efa8-8e5e-49ee-aff3-0dd2fb55e910,pay_ledger,95789
3133,Eendracht,Hoorn,inventarisnummer is 14527- I,NL-HaNA/1.04.02/14528////,5cd723ff-dc00-40ce-9c51-6f5bccd3c527,pay_ledger,95803
3134,Haak,Enkhuizen,,NL-HaNA/1.04.02/14638////,a9e30b1b-d29a-429e-b507-8da56a9d5e41,pay_ledger,92891
3135,Schoondijk,Enkhuizen,,NL-HaNA/1.04.02/14639////,a7244c9c-7472-49b3-85e0-aa8204cabb9f,pay_ledger,92887
3136,Drechterland,Enkhuizen,,NL-HaNA/1.04.02/14640////,b1331a0a-aeb5-4874-a578-b336d5a47d39,pay_ledger,92905
3137,Huis Overrijp,Enkhuizen,,NL-HaNA/1.04.02/14641////,1c8bf72a-59a6-4aa8-80f0-1e9bbf726b87,pay_ledger,92921
3138,Venhuizen,Enkhuizen,,NL-HaNA/1.04.02/14642////,10fb340c-3906-4e3b-aa5c-971c56224ada,pay_ledger,92940
3139,Drechterland,Enkhuizen,,NL-HaNA/1.04.02/14643////,b2b095a3-8a8c-49da-b365-caab084d19e4,pay_ledger,92963
3140,Lokhorst,Enkhuizen,,NL-HaNA/1.04.02/14644////,2ec569ca-2ec1-4925-957f-41df857b4a51,pay_ledger,92980
3141,Gent,Enkhuizen,,NL-HaNA/1.04.02/14645////,427c2333-effb-4349-9fec-e0a73fc86bc8,pay_ledger,93011
3142,Zeehaan,Enkhuizen,,NL-HaNA/1.04.02/14646////,047d0951-3976-405f-95f5-5bfbdc3a575d,pay_ledger,92998
3143,Ham,Enkhuizen,,NL-HaNA/1.04.02/14647////,904b5052-2c7d-4b94-8cfd-e13bcdda4739,pay_ledger,93023
3144,Belvliet,Enkhuizen,,NL-HaNA/1.04.02/14648////,3341c838-d79c-47b9-a69a-ec88dc939f3d,pay_ledger,93034
3145,Jerusalem,Enkhuizen,,NL-HaNA/1.04.02/14650////,31f67663-dcb7-4eb6-ab1e-21ea8f71f2ff,pay_ledger,93054
3146,Korssloot,Enkhuizen,,NL-HaNA/1.04.02/14651////,04f1fcfb-96f8-4730-ab16-9720c1835ef8,pay_ledger,93073
3147,Haringtuin,Enkhuizen,,NL-HaNA/1.04.02/14652////,8324dc92-1e07-40b7-88b3-67da09353c4e,pay_ledger,93060
3148,Venhuizen,Enkhuizen,,NL-HaNA/1.04.02/14653////,a0550ffc-f344-4de1-a9ff-9a55acdb3610,pay_ledger,93064
3149,Huis te Hemert,Enkhuizen,,NL-HaNA/1.04.02/14654////,7153e204-de02-4cff-aa10-73c5526742c4,pay_ledger,93081
3150,Haak,Enkhuizen,,NL-HaNA/1.04.02/14655////,291017fc-3ec7-4174-9703-d05e5c04bd96,pay_ledger,93088
3151,Schagerhaan,Enkhuizen,,NL-HaNA/1.04.02/14656////,1a14f99e-d945-4641-a8ed-a0208f3f9817,pay_ledger,93095
3152,Bon,Enkhuizen,"afgedreven naar Schotland, terug naar Texel",NL-HaNA/1.04.02/14657////,de08427b-1367-4246-96b6-06b9c69e4180,pay_ledger,93107
3153,Horstendaal,Enkhuizen,,NL-HaNA/1.04.02/14658////,53b6134c-ba6e-426f-82b0-48afa4a8e29e,pay_ledger,93118
3154,Brug,Enkhuizen,,NL-HaNA/1.04.02/14659////,2fda8870-7572-4af4-88a1-4ed5806430e4,pay_ledger,93131
3155,Bon,Enkhuizen,,NL-HaNA/1.04.02/14660////,a8413b67-87bd-4ac1-9b03-a87ca151ced6,pay_ledger,93107
3156,Lokhorst,Enkhuizen,,NL-HaNA/1.04.02/14661////,8dd09ab6-bf27-42e3-8b1d-3bbd4994e09a,pay_ledger,93147
3157,Huis te Hemert,Enkhuizen,,NL-HaNA/1.04.02/14662////,9155f332-9e55-4106-b3a4-bfbeb48cf4af,pay_ledger,93162
3158,Raadhuis van Enkhuizen,Enkhuizen,,NL-HaNA/1.04.02/14663////,90bf37ab-3676-4a49-b78c-1540ad5a83a5,pay_ledger,93172
3159,Brug,Enkhuizen,,NL-HaNA/1.04.02/14664////,80beb0ce-fba0-4599-8bff-2f103e0a3402,pay_ledger,93190
3160,Ouwerkerk,Enkhuizen,,NL-HaNA/1.04.02/14665////,6389536b-1a9b-40b5-9283-8eb4ae48a1b7,pay_ledger,93200
3161,Korssloot,Enkhuizen,,NL-HaNA/1.04.02/14666////,3c939def-6b48-415b-bbba-4eda55c8f2ce,pay_ledger,93215
3162,Huis te Hemert,Enkhuizen,,NL-HaNA/1.04.02/14667////,ebab8df0-8402-4c77-937f-544324321ccd,pay_ledger,93227
3163,Haringtuin,Enkhuizen,,NL-HaNA/1.04.02/14668////,c5458846-035c-439f-a2ad-3edecd41707d,pay_ledger,93249
3164,Strijkebolle,Enkhuizen,,NL-HaNA/1.04.02/14669////,67d0a81e-756f-4ee1-ba77-4061997a6786,pay_ledger,93258
3165,Korssloot,Enkhuizen,,NL-HaNA/1.04.02/14670////,eb7ea26c-df66-455d-b51e-86dc199c8927,pay_ledger,93267
3166,Risdam,Enkhuizen,,NL-HaNA/1.04.02/14671////,c73a12a3-483b-4f06-bea8-00c285ba6e90,pay_ledger,93283
3167,Brug,Enkhuizen,,NL-HaNA/1.04.02/14672////,6d4fd78a-1f36-4b42-8a75-b18f89d660bd,pay_ledger,91601
3168,Mossel,Enkhuizen,,NL-HaNA/1.04.02/14673////,99743c67-e94b-4230-b692-d129cf7e79b5,pay_ledger,93297
3169,Raadhuis van Enkhuizen,Enkhuizen,,NL-HaNA/1.04.02/14674////,2b226f33-b463-40c8-8b8a-6029942e78f3,pay_ledger,93310
3170,Brug,Enkhuizen,,NL-HaNA/1.04.02/14675////,a6f0bf60-db13-41bc-8d6d-f9caaa6527b0,pay_ledger,93338
3171,Korssloot,Enkhuizen,,NL-HaNA/1.04.02/14676////,7d8acaa9-9a39-4e4b-81b1-f5743df12b74,pay_ledger,93327
3172,Margareta,Enkhuizen,,NL-HaNA/1.04.02/14677////,10372bc7-fee4-4c54-82eb-6e8facbc70f4,pay_ledger,93324
3173,Ouwerkerk,Enkhuizen,,NL-HaNA/1.04.02/14678////,b9417df2-32c2-4dac-bf62-be86b2add418,pay_ledger,93357
3174,Vis,Enkhuizen,,NL-HaNA/1.04.02/14679////,8e03f912-edad-4ddf-ac0b-18973a899a9d,pay_ledger,93359
3175,Mossel,Enkhuizen,,NL-HaNA/1.04.02/14680////,9b2abfaf-ab29-4ec5-8561-a4919c32695e,pay_ledger,93381
3176,Geertruid,Enkhuizen,,NL-HaNA/1.04.02/14681////,67951f06-0e7b-4702-ad62-18dcee12284d,pay_ledger,93392
3177,Haaksburg,Enkhuizen,,NL-HaNA/1.04.02/14682////,cdad6fe7-c5ee-4fa5-9e85-96ab6592570e,pay_ledger,93429
3178,Huis de Vlotter,Enkhuizen,,NL-HaNA/1.04.02/14683////,c74b6563-6554-4106-b465-da8aa031e79f,pay_ledger,93453
3179,Lakenman,Enkhuizen,,NL-HaNA/1.04.02/14684////,0e7a3d31-1f9a-4562-9f0d-20b26254bb82,pay_ledger,93436
3180,Rijssel,Enkhuizen,,NL-HaNA/1.04.02/14685////,3f36e9c3-3b63-472c-a79e-b18e4772ea05,pay_ledger,93416
3181,Haringtuin,Enkhuizen,,NL-HaNA/1.04.02/14686////,c6ff7700-054a-49c5-8276-09a179553771,pay_ledger,93463
3182,Wijnendaal,Enkhuizen,,NL-HaNA/1.04.02/14687////,b02ce67c-7801-4abe-bd15-3f33f9db460f,pay_ledger,93472
3183,Den Dam,Enkhuizen,,NL-HaNA/1.04.02/14688////,97921e79-22a8-4759-a69e-78a376e83cac,pay_ledger,93484
3184,Arendsduin,Enkhuizen,,NL-HaNA/1.04.02/14689////,23a43cd8-b19b-4520-8da7-6d72eec968ce,pay_ledger,93511
3185,Baanman,Enkhuizen,,NL-HaNA/1.04.02/14690////,b901690b-29c1-4555-bead-840fdf9fe81c,pay_ledger,93505
3186,Lakenman,Enkhuizen,Schipbreuk aan de Kaap 1722 06 15,NL-HaNA/1.04.02/14691////,55ed43cb-5ff2-44bc-ab10-c54be5675e6d,pay_ledger,93523
3187,Agatha,Enkhuizen,,NL-HaNA/1.04.02/14692////,20e88c7d-4df5-490b-b682-31f50c586209,pay_ledger,93556
3188,Huis de Vlotter,Enkhuizen,,NL-HaNA/1.04.02/14693////,a455c4f6-2bf0-4bfb-9271-3694a40db49f,pay_ledger,93557
3189,Geertruid,Enkhuizen,,NL-HaNA/1.04.02/14694////,1df0dac2-331d-4a97-b9be-cb2bbd6592b3,pay_ledger,93567
3190,Strijkebolle,Enkhuizen,,NL-HaNA/1.04.02/14695////,b0406bb7-607b-4fab-99cd-b13e2d0cb332,pay_ledger,93580
3191,Petronella Alida,Enkhuizen,,NL-HaNA/1.04.02/14696////,f7401112-c9a3-46ab-aa1f-cee00a723a3a,pay_ledger,93583
3192,Johanna,Enkhuizen,,NL-HaNA/1.04.02/14697////,9bc2e6ce-b304-44c5-b539-3af8705536c0,pay_ledger,93608
3193,Haften,Enkhuizen,,NL-HaNA/1.04.02/14698////,8ee0426e-b854-499a-8de8-a93cac8f78c4,pay_ledger,93623
3194,Land van Beloften,Enkhuizen,,NL-HaNA/1.04.02/14699////,dc814d29-e87a-45e7-bafb-d22344861fb2,pay_ledger,93673
3195,Schuitwijk,Enkhuizen,,NL-HaNA/1.04.02/14700////,0dcf04b4-a5bc-4106-9a75-acfa7ef92c81,pay_ledger,93708
3196,Strijkebolle,Enkhuizen,,NL-HaNA/1.04.02/14701////,4ff18e5a-59a2-4ba3-b14a-6fdbb4dc8648,pay_ledger,93702
3197,Vis,Enkhuizen,,NL-HaNA/1.04.02/14702////,39399faa-87b1-4918-a76f-18f453adf000,pay_ledger,93724
3198,Witsburg,Enkhuizen,,NL-HaNA/1.04.02/14703////,92ee4f67-fb18-4b2f-bdde-38671f3c57bc,pay_ledger,93694
3199,Johanna,Enkhuizen,,NL-HaNA/1.04.02/14704////,55803d0e-7bd3-414e-99d8-736eeea0f31f,pay_ledger,93742
3200,Margareta,Enkhuizen,,NL-HaNA/1.04.02/14705////,a35578b9-7ecb-45fa-8666-0c2dda1614ae,pay_ledger,93732
3201,Lage Polder,Enkhuizen,,NL-HaNA/1.04.02/14706////,9decd4dc-fa29-4250-9bf7-71c56b2e45c1,pay_ledger,93760
3202,Anna Maria,Enkhuizen,,NL-HaNA/1.04.02/14707////,c3573406-1208-454a-89c5-a52e571e92a1,pay_ledger,93763
3203,Geertruid,Enkhuizen,,NL-HaNA/1.04.02/14708////,4bb2594c-701a-49a3-b898-ab83f552b742,pay_ledger,93797
3204,Haaksburg,Enkhuizen,,NL-HaNA/1.04.02/14709////,19b16f35-ce30-49d9-b1ef-b847ebb563a7,pay_ledger,93781
3205,Baanman,Enkhuizen,,NL-HaNA/1.04.02/14710////,2160f291-e58b-4e9a-9e4d-0152cfe15032,pay_ledger,93822
3206,Buis,Enkhuizen,,NL-HaNA/1.04.02/14711////,e17c17e9-cb72-4938-a398-0696442c4723,pay_ledger,93824
3207,Hopvogel,Enkhuizen,,NL-HaNA/1.04.02/14712////,7ec58219-aedc-4ccd-8655-1abf0ef45bd2,pay_ledger,93840
3208,Land van Beloften,Enkhuizen,,NL-HaNA/1.04.02/14713////,4f384515-ce68-4d4f-bd6c-6304eb75b1a2,pay_ledger,93856
3209,Sleewijk,Enkhuizen,,NL-HaNA/1.04.02/14714////,1419a1be-37a6-4437-ba5b-ba3c5c8b5a78,pay_ledger,93859
3210,Lage Polder,Enkhuizen,,NL-HaNA/1.04.02/14715////,9ef26ffc-df5e-44dd-ae2c-12391776e59a,pay_ledger,93880
3211,Noordwaddinxveen,Enkhuizen,,NL-HaNA/1.04.02/14716////,68e21877-b4a4-4f8d-8ae8-b6b3d3b1f6f9,pay_ledger,93637
3212,Geertruid,Enkhuizen,,NL-HaNA/1.04.02/14717////,ac423486-2429-4fac-82ae-6e6129879cc2,pay_ledger,93659
3213,Kasteel van Woerden,Enkhuizen,,NL-HaNA/1.04.02/14718////,3d14c184-93cc-4dd3-8ada-e7d6f852bc74,pay_ledger,93891
3214,Proostwijk,Enkhuizen,,NL-HaNA/1.04.02/14719////,d13743fb-7660-473d-b00b-03fece90b46a,pay_ledger,93887
3215,Petronella Alida,Enkhuizen,,NL-HaNA/1.04.02/14720////,cd3be085-0176-4cbc-896f-7607d9dd6183,pay_ledger,93910
3216,Reigersbroek,Enkhuizen,,NL-HaNA/1.04.02/14721////,dfe1d692-0f63-4a92-91b8-3b4ea653a328,pay_ledger,93921
3217,Nieuwe Vis,Enkhuizen,Zowel opvarenden van de Vis en vanaf folio 172 de Nieuwe Vis,NL-HaNA/1.04.02/14722////,22d4d655-d4ec-4b83-af93-6db1db57e450,pay_ledger,93963
3218,Lage Polder,Enkhuizen,,NL-HaNA/1.04.02/14723////,0f87608f-1190-4671-a8e6-0c4cf7f70634,pay_ledger,93964
3219,Kasteel van Woerden,Enkhuizen,,NL-HaNA/1.04.02/14724////,4f66ed5f-d0f6-4499-ad30-b46966609e6f,pay_ledger,93982
